original_file,annotation_file,segment_file,segment_path,segment_id,start_s,end_s,duration_s,label,crackles,wheezes,sample_rate,num_samples
213_1p3_Al_mc_AKGC417L.wav,213_1p3_Al_mc_AKGC417L.txt,213_1p3_Al_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p3_Al_mc_AKGC417L_seg_0005_normal.wav,5,15.501,18.306,2.8050113378684807,normal,0,0,44100,123701
213_1p3_Al_mc_AKGC417L.wav,213_1p3_Al_mc_AKGC417L.txt,213_1p3_Al_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_1p3_Al_mc_AKGC417L_seg_0006_normal.wav,6,18.306,19.174,0.8679818594104308,normal,0,0,44100,38278
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0000_normal.wav,0,1.895,5.017,3.1219954648526076,normal,0,0,44100,137680
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0001_normal.wav,1,5.017,7.538,2.520997732426304,normal,0,0,44100,111176
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0002_normal.wav,2,7.538,10.376,2.8380045351473924,normal,0,0,44100,125156
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0003_normal.wav,3,10.376,12.913,2.536984126984127,normal,0,0,44100,111881
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0004_normal.wav,4,12.913,15.501,2.5880045351473924,normal,0,0,44100,114131
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0005_normal.wav,5,15.501,18.306,2.8050113378684807,normal,0,0,44100,123701
213_1p3_Ar_mc_AKGC417L.wav,213_1p3_Ar_mc_AKGC417L.txt,213_1p3_Ar_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_1p3_Ar_mc_AKGC417L_seg_0006_normal.wav,6,18.306,19.174,0.8679818594104308,normal,0,0,44100,38278
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0000_normal.wav,0,1.895,5.017,3.1219954648526076,normal,0,0,44100,137680
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0001_normal.wav,1,5.017,7.538,2.520997732426304,normal,0,0,44100,111176
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0002_normal.wav,2,7.538,10.376,2.8380045351473924,normal,0,0,44100,125156
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0003_normal.wav,3,10.376,12.913,2.536984126984127,normal,0,0,44100,111881
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0004_normal.wav,4,12.913,15.501,2.5880045351473924,normal,0,0,44100,114131
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0005_normal.wav,5,15.501,18.306,2.8050113378684807,normal,0,0,44100,123701
213_1p3_Pl_mc_AKGC417L.wav,213_1p3_Pl_mc_AKGC417L.txt,213_1p3_Pl_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_1p3_Pl_mc_AKGC417L_seg_0006_normal.wav,6,18.306,19.174,0.8679818594104308,normal,0,0,44100,38278
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0000_normal.wav,0,1.895,5.017,3.1219954648526076,normal,0,0,44100,137680
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0001_normal.wav,1,5.017,7.538,2.520997732426304,normal,0,0,44100,111176
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0002_normal.wav,2,7.538,10.376,2.8380045351473924,normal,0,0,44100,125156
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0003_normal.wav,3,10.376,12.913,2.536984126984127,normal,0,0,44100,111881
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0004_normal.wav,4,12.913,15.501,2.5880045351473924,normal,0,0,44100,114131
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0005_normal.wav,5,15.501,18.306,2.8050113378684807,normal,0,0,44100,123701
213_1p3_Pr_mc_AKGC417L.wav,213_1p3_Pr_mc_AKGC417L.txt,213_1p3_Pr_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_1p3_Pr_mc_AKGC417L_seg_0006_normal.wav,6,18.306,19.174,0.8679818594104308,normal,0,0,44100,38278
213_1p5_Al_mc_AKGC417L.wav,213_1p5_Al_mc_AKGC417L.txt,213_1p5_Al_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p5_Al_mc_AKGC417L_seg_0000_normal.wav,0,6.302,8.356,2.0540136054421767,normal,0,0,44100,90582
213_1p5_Al_mc_AKGC417L.wav,213_1p5_Al_mc_AKGC417L.txt,213_1p5_Al_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_1p5_Al_mc_AKGC417L_seg_0001_normal.wav,1,8.356,10.643,2.286984126984127,normal,0,0,44100,100856
213_1p5_Al_mc_AKGC417L.wav,213_1p5_Al_mc_AKGC417L.txt,213_1p5_Al_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p5_Al_mc_AKGC417L_seg_0002_normal.wav,2,10.643,13.063,2.42,normal,0,0,44100,106722
213_1p5_Al_mc_AKGC417L.wav,213_1p5_Al_mc_AKGC417L.txt,213_1p5_Al_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p5_Al_mc_AKGC417L_seg_0003_normal.wav,3,13.063,15.284,2.2209977324263037,normal,0,0,44100,97946
213_1p5_Al_mc_AKGC417L.wav,213_1p5_Al_mc_AKGC417L.txt,213_1p5_Al_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p5_Al_mc_AKGC417L_seg_0004_normal.wav,4,15.284,17.638,2.354013605442177,normal,0,0,44100,103812
213_1p5_Al_mc_AKGC417L.wav,213_1p5_Al_mc_AKGC417L.txt,213_1p5_Al_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p5_Al_mc_AKGC417L_seg_0005_normal.wav,5,17.638,19.908,2.27,normal,0,0,44100,100107
213_1p5_Ar_mc_AKGC417L.wav,213_1p5_Ar_mc_AKGC417L.txt,213_1p5_Ar_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p5_Ar_mc_AKGC417L_seg_0000_normal.wav,0,6.302,8.356,2.0540136054421767,normal,0,0,44100,90582
213_1p5_Ar_mc_AKGC417L.wav,213_1p5_Ar_mc_AKGC417L.txt,213_1p5_Ar_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_1p5_Ar_mc_AKGC417L_seg_0001_normal.wav,1,8.356,10.643,2.286984126984127,normal,0,0,44100,100856
213_1p5_Ar_mc_AKGC417L.wav,213_1p5_Ar_mc_AKGC417L.txt,213_1p5_Ar_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p5_Ar_mc_AKGC417L_seg_0002_normal.wav,2,10.643,13.063,2.42,normal,0,0,44100,106722
213_1p5_Ar_mc_AKGC417L.wav,213_1p5_Ar_mc_AKGC417L.txt,213_1p5_Ar_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p5_Ar_mc_AKGC417L_seg_0003_normal.wav,3,13.063,15.284,2.2209977324263037,normal,0,0,44100,97946
213_1p5_Ar_mc_AKGC417L.wav,213_1p5_Ar_mc_AKGC417L.txt,213_1p5_Ar_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p5_Ar_mc_AKGC417L_seg_0004_normal.wav,4,15.284,17.638,2.354013605442177,normal,0,0,44100,103812
213_1p5_Ar_mc_AKGC417L.wav,213_1p5_Ar_mc_AKGC417L.txt,213_1p5_Ar_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p5_Ar_mc_AKGC417L_seg_0005_normal.wav,5,17.638,19.908,2.27,normal,0,0,44100,100107
213_1p5_Pl_mc_AKGC417L.wav,213_1p5_Pl_mc_AKGC417L.txt,213_1p5_Pl_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p5_Pl_mc_AKGC417L_seg_0000_normal.wav,0,6.302,8.356,2.0540136054421767,normal,0,0,44100,90582
213_1p5_Pl_mc_AKGC417L.wav,213_1p5_Pl_mc_AKGC417L.txt,213_1p5_Pl_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\213_1p5_Pl_mc_AKGC417L_seg_0001_crackles.wav,1,8.356,10.643,2.286984126984127,crackles,1,0,44100,100856
213_1p5_Pl_mc_AKGC417L.wav,213_1p5_Pl_mc_AKGC417L.txt,213_1p5_Pl_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p5_Pl_mc_AKGC417L_seg_0002_normal.wav,2,10.643,13.063,2.42,normal,0,0,44100,106722
213_1p5_Pl_mc_AKGC417L.wav,213_1p5_Pl_mc_AKGC417L.txt,213_1p5_Pl_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p5_Pl_mc_AKGC417L_seg_0003_normal.wav,3,13.063,15.284,2.2209977324263037,normal,0,0,44100,97946
213_1p5_Pl_mc_AKGC417L.wav,213_1p5_Pl_mc_AKGC417L.txt,213_1p5_Pl_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p5_Pl_mc_AKGC417L_seg_0004_normal.wav,4,15.284,17.638,2.354013605442177,normal,0,0,44100,103812
213_1p5_Pl_mc_AKGC417L.wav,213_1p5_Pl_mc_AKGC417L.txt,213_1p5_Pl_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p5_Pl_mc_AKGC417L_seg_0005_normal.wav,5,17.638,19.908,2.27,normal,0,0,44100,100107
213_1p5_Pr_mc_AKGC417L.wav,213_1p5_Pr_mc_AKGC417L.txt,213_1p5_Pr_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p5_Pr_mc_AKGC417L_seg_0000_normal.wav,0,6.302,8.356,2.0540136054421767,normal,0,0,44100,90582
213_1p5_Pr_mc_AKGC417L.wav,213_1p5_Pr_mc_AKGC417L.txt,213_1p5_Pr_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\213_1p5_Pr_mc_AKGC417L_seg_0001_crackles.wav,1,8.356,10.643,2.286984126984127,crackles,1,0,44100,100856
213_1p5_Pr_mc_AKGC417L.wav,213_1p5_Pr_mc_AKGC417L.txt,213_1p5_Pr_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p5_Pr_mc_AKGC417L_seg_0002_normal.wav,2,10.643,13.063,2.42,normal,0,0,44100,106722
213_1p5_Pr_mc_AKGC417L.wav,213_1p5_Pr_mc_AKGC417L.txt,213_1p5_Pr_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p5_Pr_mc_AKGC417L_seg_0003_normal.wav,3,13.063,15.284,2.2209977324263037,normal,0,0,44100,97946
213_1p5_Pr_mc_AKGC417L.wav,213_1p5_Pr_mc_AKGC417L.txt,213_1p5_Pr_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p5_Pr_mc_AKGC417L_seg_0004_normal.wav,4,15.284,17.638,2.354013605442177,normal,0,0,44100,103812
213_1p5_Pr_mc_AKGC417L.wav,213_1p5_Pr_mc_AKGC417L.txt,213_1p5_Pr_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\213_1p5_Pr_mc_AKGC417L_seg_0005_crackles.wav,5,17.638,19.908,2.27,crackles,1,0,44100,100107
213_1p5_Tc_mc_AKGC417L.wav,213_1p5_Tc_mc_AKGC417L.txt,213_1p5_Tc_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_1p5_Tc_mc_AKGC417L_seg_0000_normal.wav,0,6.302,8.356,2.0540136054421767,normal,0,0,44100,90582
213_1p5_Tc_mc_AKGC417L.wav,213_1p5_Tc_mc_AKGC417L.txt,213_1p5_Tc_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_1p5_Tc_mc_AKGC417L_seg_0001_normal.wav,1,8.356,10.643,2.286984126984127,normal,0,0,44100,100856
213_1p5_Tc_mc_AKGC417L.wav,213_1p5_Tc_mc_AKGC417L.txt,213_1p5_Tc_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_1p5_Tc_mc_AKGC417L_seg_0002_normal.wav,2,10.643,13.063,2.42,normal,0,0,44100,106722
213_1p5_Tc_mc_AKGC417L.wav,213_1p5_Tc_mc_AKGC417L.txt,213_1p5_Tc_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_1p5_Tc_mc_AKGC417L_seg_0003_normal.wav,3,13.063,15.284,2.2209977324263037,normal,0,0,44100,97946
213_1p5_Tc_mc_AKGC417L.wav,213_1p5_Tc_mc_AKGC417L.txt,213_1p5_Tc_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_1p5_Tc_mc_AKGC417L_seg_0004_normal.wav,4,15.284,17.638,2.354013605442177,normal,0,0,44100,103812
213_1p5_Tc_mc_AKGC417L.wav,213_1p5_Tc_mc_AKGC417L.txt,213_1p5_Tc_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_1p5_Tc_mc_AKGC417L_seg_0005_normal.wav,5,17.638,19.908,2.27,normal,0,0,44100,100107
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0000_normal.wav,0,0.86,3.631,2.770997732426304,normal,0,0,44100,122201
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0001_normal.wav,1,3.631,6.486,2.855011337868481,normal,0,0,44100,125906
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0002_normal.wav,2,6.486,9.157,2.670997732426304,normal,0,0,44100,117791
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0003_normal.wav,3,9.157,12.062,2.9049886621315193,normal,0,0,44100,128110
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0004_normal.wav,4,12.062,14.533,2.4709977324263037,normal,0,0,44100,108971
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0005_normal.wav,5,14.533,17.104,2.570997732426304,normal,0,0,44100,113381
213_2p2_Al_mc_AKGC417L.wav,213_2p2_Al_mc_AKGC417L.txt,213_2p2_Al_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_2p2_Al_mc_AKGC417L_seg_0006_normal.wav,6,17.104,19.708,2.604013605442177,normal,0,0,44100,114837
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0000_crackles.wav,0,0.86,3.631,2.770997732426304,crackles,1,0,44100,122201
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0001_normal.wav,1,3.631,6.486,2.855011337868481,normal,0,0,44100,125906
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0002_normal.wav,2,6.486,9.157,2.670997732426304,normal,0,0,44100,117791
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0003_normal.wav,3,9.157,12.062,2.9049886621315193,normal,0,0,44100,128110
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0004_normal.wav,4,12.062,14.533,2.4709977324263037,normal,0,0,44100,108971
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0005_normal.wav,5,14.533,17.104,2.570997732426304,normal,0,0,44100,113381
213_2p2_Ar_mc_AKGC417L.wav,213_2p2_Ar_mc_AKGC417L.txt,213_2p2_Ar_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_2p2_Ar_mc_AKGC417L_seg_0006_normal.wav,6,17.104,19.708,2.604013605442177,normal,0,0,44100,114837
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0000_crackles.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0000_crackles.wav,0,0.86,3.631,2.770997732426304,crackles,1,0,44100,122201
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0001_crackles.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0001_crackles.wav,1,3.631,6.486,2.855011337868481,crackles,1,0,44100,125906
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0002_crackles.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0002_crackles.wav,2,6.486,9.157,2.670997732426304,crackles,1,0,44100,117791
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0003_normal.wav,3,9.157,12.062,2.9049886621315193,normal,0,0,44100,128110
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0004_crackles.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0004_crackles.wav,4,12.062,14.533,2.4709977324263037,crackles,1,0,44100,108971
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0005_normal.wav,5,14.533,17.104,2.570997732426304,normal,0,0,44100,113381
213_2p2_Pl_mc_AKGC417L.wav,213_2p2_Pl_mc_AKGC417L.txt,213_2p2_Pl_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\213_2p2_Pl_mc_AKGC417L_seg_0006_crackles.wav,6,17.104,19.708,2.604013605442177,crackles,1,0,44100,114837
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0000_normal.wav,0,0.86,3.631,2.770997732426304,normal,0,0,44100,122201
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0001_normal.wav,1,3.631,6.486,2.855011337868481,normal,0,0,44100,125906
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0002_normal.wav,2,6.486,9.157,2.670997732426304,normal,0,0,44100,117791
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0003_normal.wav,3,9.157,12.062,2.9049886621315193,normal,0,0,44100,128110
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0004_normal.wav,4,12.062,14.533,2.4709977324263037,normal,0,0,44100,108971
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0005_crackles.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0005_crackles.wav,5,14.533,17.104,2.570997732426304,crackles,1,0,44100,113381
213_2p2_Pr_mc_AKGC417L.wav,213_2p2_Pr_mc_AKGC417L.txt,213_2p2_Pr_mc_AKGC417L_seg_0006_crackles.wav,segments_wav\annotation\213_2p2_Pr_mc_AKGC417L_seg_0006_crackles.wav,6,17.104,19.708,2.604013605442177,crackles,1,0,44100,114837
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0000_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0000_normal.wav,0,0.86,3.631,2.770997732426304,normal,0,0,44100,122201
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0001_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0001_normal.wav,1,3.631,6.486,2.855011337868481,normal,0,0,44100,125906
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0002_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0002_normal.wav,2,6.486,9.157,2.670997732426304,normal,0,0,44100,117791
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0003_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0003_normal.wav,3,9.157,12.062,2.9049886621315193,normal,0,0,44100,128110
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0004_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0004_normal.wav,4,12.062,14.533,2.4709977324263037,normal,0,0,44100,108971
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0005_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0005_normal.wav,5,14.533,17.104,2.570997732426304,normal,0,0,44100,113381
213_2p2_Tc_mc_AKGC417L.wav,213_2p2_Tc_mc_AKGC417L.txt,213_2p2_Tc_mc_AKGC417L_seg_0006_normal.wav,segments_wav\annotation\213_2p2_Tc_mc_AKGC417L_seg_0006_normal.wav,6,17.104,19.708,2.604013605442177,normal,0,0,44100,114837
214_1b1_Ar_sc_Meditron.wav,214_1b1_Ar_sc_Meditron.txt,214_1b1_Ar_sc_Meditron_seg_0000_normal.wav,segments_wav\annotation\214_1b1_Ar_sc_Meditron_seg_0000_normal.wav,0,0.05,1.736,1.6860090702947845,normal,0,0,44100,74353
214_1b1_Ar_sc_Meditron.wav,214_1b1_Ar_sc_Meditron.txt,214_1b1_Ar_sc_Meditron_seg_0001_normal.wav,segments_wav\annotation\214_1b1_Ar_sc_Meditron_seg_0001_normal.wav,1,1.736,4.854,3.1179818594104307,normal,0,0,44100,137503
214_1b1_Ar_sc_Meditron.wav,214_1b1_Ar_sc_Meditron.txt,214_1b1_Ar_sc_Meditron_seg_0002_normal.wav,segments_wav\annotation\214_1b1_Ar_sc_Meditron_seg_0002_normal.wav,2,4.854,8.142,3.288004535147392,normal,0,0,44100,145001
214_1b1_Ar_sc_Meditron.wav,214_1b1_Ar_sc_Meditron.txt,214_1b1_Ar_sc_Meditron_seg_0003_normal.wav,segments_wav\annotation\214_1b1_Ar_sc_Meditron_seg_0003_normal.wav,3,8.142,11.089,2.9470068027210883,normal,0,0,44100,129963
