cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,slope_threshold,peak_slope_value
9150,186_2b2_Pr_mc_AKGC417L.wav,1,186_2b2_Pr_mc_AKGC417L_slope_cycle_1.wav,152,1.52,31752,142002,0.72,3.22,2.5,44100,25.0,10.0,559.4,2811.69
9151,186_2b2_Pr_mc_AKGC417L.wav,2,186_2b2_Pr_mc_AKGC417L_slope_cycle_2.wav,320,3.2,105840,216090,2.4,4.9,2.5,44100,25.0,10.0,559.4,2386.51
9152,186_2b2_Pr_mc_AKGC417L.wav,3,186_2b2_Pr_mc_AKGC417L_slope_cycle_3.wav,462,4.62,168462,278712,3.82,6.32,2.5,44100,25.0,10.0,559.4,2653.68
9153,186_2b2_Pr_mc_AKGC417L.wav,4,186_2b2_Pr_mc_AKGC417L_slope_cycle_4.wav,607,6.07,232407,342657,5.27,7.77,2.5,44100,25.0,10.0,559.4,1877.2
9154,186_2b2_Pr_mc_AKGC417L.wav,5,186_2b2_Pr_mc_AKGC417L_slope_cycle_5.wav,748,7.48,294588,404838,6.68,9.18,2.5,44100,25.0,10.0,559.4,2619.39
9155,186_2b2_Pr_mc_AKGC417L.wav,6,186_2b2_Pr_mc_AKGC417L_slope_cycle_6.wav,914,9.14,367794,478044,8.34,10.84,2.5,44100,25.0,10.0,559.4,2380.77
9156,186_2b2_Pr_mc_AKGC417L.wav,7,186_2b2_Pr_mc_AKGC417L_slope_cycle_7.wav,1032,10.32,419832,530082,9.52,12.02,2.5,44100,25.0,10.0,559.4,1499.29
9157,186_2b2_Pr_mc_AKGC417L.wav,8,186_2b2_Pr_mc_AKGC417L_slope_cycle_8.wav,1137,11.37,466137,576387,10.57,13.07,2.5,44100,25.0,10.0,559.4,3045.49
9158,186_2b2_Pr_mc_AKGC417L.wav,9,186_2b2_Pr_mc_AKGC417L_slope_cycle_9.wav,1323,13.23,548163,658413,12.43,14.93,2.5,44100,25.0,10.0,559.4,2927.82
9159,186_2b2_Pr_mc_AKGC417L.wav,10,186_2b2_Pr_mc_AKGC417L_slope_cycle_10.wav,1432,14.32,596232,706482,13.52,16.02,2.5,44100,25.0,10.0,559.4,1338.51
9160,186_2b2_Pr_mc_AKGC417L.wav,11,186_2b2_Pr_mc_AKGC417L_slope_cycle_11.wav,1538,15.38,642978,753228,14.58,17.08,2.5,44100,25.0,10.0,559.4,2211.77
9161,186_2b2_Pr_mc_AKGC417L.wav,12,186_2b2_Pr_mc_AKGC417L_slope_cycle_12.wav,1736,17.36,730296,840546,16.56,19.06,2.5,44100,25.0,10.0,559.4,2204.3
9162,186_2b2_Tc_mc_AKGC417L.wav,1,186_2b2_Tc_mc_AKGC417L_slope_cycle_1.wav,132,1.32,22932,133182,0.52,3.02,2.5,44100,25.0,10.0,253.36,1542.43
9163,186_2b2_Tc_mc_AKGC417L.wav,2,186_2b2_Tc_mc_AKGC417L_slope_cycle_2.wav,287,2.87,91287,201537,2.07,4.57,2.5,44100,25.0,10.0,253.36,1420.88
9164,186_2b2_Tc_mc_AKGC417L.wav,3,186_2b2_Tc_mc_AKGC417L_slope_cycle_3.wav,404,4.04,142884,253134,3.24,5.74,2.5,44100,25.0,10.0,253.36,904.49
9165,186_2b2_Tc_mc_AKGC417L.wav,4,186_2b2_Tc_mc_AKGC417L_slope_cycle_4.wav,511,5.11,190071,300321,4.31,6.81,2.5,44100,25.0,10.0,253.36,1951.42
9166,186_2b2_Tc_mc_AKGC417L.wav,5,186_2b2_Tc_mc_AKGC417L_slope_cycle_5.wav,660,6.6,255780,366030,5.8,8.3,2.5,44100,25.0,10.0,253.36,1406.22
9167,186_2b2_Tc_mc_AKGC417L.wav,6,186_2b2_Tc_mc_AKGC417L_slope_cycle_6.wav,764,7.64,301644,411894,6.84,9.34,2.5,44100,25.0,10.0,253.36,735.09
9168,186_2b2_Tc_mc_AKGC417L.wav,7,186_2b2_Tc_mc_AKGC417L_slope_cycle_7.wav,938,9.38,378378,488628,8.58,11.08,2.5,44100,25.0,10.0,253.36,1487.51
9169,186_2b2_Tc_mc_AKGC417L.wav,8,186_2b2_Tc_mc_AKGC417L_slope_cycle_8.wav,1092,10.92,446292,556542,10.12,12.62,2.5,44100,25.0,10.0,253.36,1077.33
9170,186_2b2_Tc_mc_AKGC417L.wav,9,186_2b2_Tc_mc_AKGC417L_slope_cycle_9.wav,1273,12.73,526113,636363,11.93,14.43,2.5,44100,25.0,10.0,253.36,3012.64
9171,186_2b2_Tc_mc_AKGC417L.wav,10,186_2b2_Tc_mc_AKGC417L_slope_cycle_10.wav,1430,14.3,595350,705600,13.5,16.0,2.5,44100,25.0,10.0,253.36,1221.2
9172,186_2b2_Tc_mc_AKGC417L.wav,11,186_2b2_Tc_mc_AKGC417L_slope_cycle_11.wav,1535,15.35,641655,751905,14.55,17.05,2.5,44100,25.0,10.0,253.36,386.96
9173,186_2b2_Tc_mc_AKGC417L.wav,12,186_2b2_Tc_mc_AKGC417L_slope_cycle_12.wav,1635,16.35,685755,796005,15.55,18.05,2.5,44100,25.0,10.0,253.36,2063.3
9174,186_2b2_Tc_mc_AKGC417L.wav,13,186_2b2_Tc_mc_AKGC417L_slope_cycle_13.wav,1762,17.62,741762,852012,16.82,19.32,2.5,44100,25.0,10.0,253.36,601.99
9175,186_2b3_Al_mc_AKGC417L.wav,1,186_2b3_Al_mc_AKGC417L_slope_cycle_1.wav,142,1.42,27342,137592,0.62,3.12,2.5,44100,25.0,10.0,427.05,1449.85
9176,186_2b3_Al_mc_AKGC417L.wav,2,186_2b3_Al_mc_AKGC417L_slope_cycle_2.wav,284,2.84,89964,200214,2.04,4.54,2.5,44100,25.0,10.0,427.05,2511.28
9177,186_2b3_Al_mc_AKGC417L.wav,3,186_2b3_Al_mc_AKGC417L_slope_cycle_3.wav,412,4.12,146412,256662,3.32,5.82,2.5,44100,25.0,10.0,427.05,2863.39
9178,186_2b3_Al_mc_AKGC417L.wav,4,186_2b3_Al_mc_AKGC417L_slope_cycle_4.wav,594,5.94,226674,336924,5.14,7.64,2.5,44100,25.0,10.0,427.05,1512.78
9179,186_2b3_Al_mc_AKGC417L.wav,5,186_2b3_Al_mc_AKGC417L_slope_cycle_5.wav,738,7.38,290178,400428,6.58,9.08,2.5,44100,25.0,10.0,427.05,2218.39
9180,186_2b3_Al_mc_AKGC417L.wav,6,186_2b3_Al_mc_AKGC417L_slope_cycle_6.wav,845,8.45,337365,447615,7.65,10.15,2.5,44100,25.0,10.0,427.05,2677.18
9181,186_2b3_Al_mc_AKGC417L.wav,7,186_2b3_Al_mc_AKGC417L_slope_cycle_7.wav,1037,10.37,422037,532287,9.57,12.07,2.5,44100,25.0,10.0,427.05,2697.52
9182,186_2b3_Al_mc_AKGC417L.wav,8,186_2b3_Al_mc_AKGC417L_slope_cycle_8.wav,1231,12.31,507591,617841,11.51,14.01,2.5,44100,25.0,10.0,427.05,2033.77
9183,186_2b3_Al_mc_AKGC417L.wav,9,186_2b3_Al_mc_AKGC417L_slope_cycle_9.wav,1399,13.99,581679,691929,13.19,15.69,2.5,44100,25.0,10.0,427.05,2326.66
9184,186_2b3_Al_mc_AKGC417L.wav,10,186_2b3_Al_mc_AKGC417L_slope_cycle_10.wav,1522,15.22,635922,746172,14.42,16.92,2.5,44100,25.0,10.0,427.05,1250.68
9185,186_2b3_Al_mc_AKGC417L.wav,11,186_2b3_Al_mc_AKGC417L_slope_cycle_11.wav,1633,16.33,684873,795123,15.53,18.03,2.5,44100,25.0,10.0,427.05,1837.87
9186,186_2b3_Al_mc_AKGC417L.wav,12,186_2b3_Al_mc_AKGC417L_slope_cycle_12.wav,1736,17.36,730296,840546,16.56,19.06,2.5,44100,25.0,10.0,427.05,1906.61
9187,186_2b3_Ar_mc_AKGC417L.wav,1,186_2b3_Ar_mc_AKGC417L_slope_cycle_1.wav,109,1.09,12789,123039,0.29,2.79,2.5,44100,25.0,10.0,212.63,854.55
9188,186_2b3_Ar_mc_AKGC417L.wav,2,186_2b3_Ar_mc_AKGC417L_slope_cycle_2.wav,225,2.25,63945,174195,1.45,3.95,2.5,44100,25.0,10.0,212.63,1481.31
9189,186_2b3_Ar_mc_AKGC417L.wav,3,186_2b3_Ar_mc_AKGC417L_slope_cycle_3.wav,343,3.43,115983,226233,2.63,5.13,2.5,44100,25.0,10.0,212.63,1495.71
9190,186_2b3_Ar_mc_AKGC417L.wav,4,186_2b3_Ar_mc_AKGC417L_slope_cycle_4.wav,460,4.6,167580,277830,3.8,6.3,2.5,44100,25.0,10.0,212.63,976.73
9191,186_2b3_Ar_mc_AKGC417L.wav,5,186_2b3_Ar_mc_AKGC417L_slope_cycle_5.wav,596,5.96,227556,337806,5.16,7.66,2.5,44100,25.0,10.0,212.63,990.33
9192,186_2b3_Ar_mc_AKGC417L.wav,6,186_2b3_Ar_mc_AKGC417L_slope_cycle_6.wav,715,7.15,280035,390285,6.35,8.85,2.5,44100,25.0,10.0,212.63,1628.9
9193,186_2b3_Ar_mc_AKGC417L.wav,7,186_2b3_Ar_mc_AKGC417L_slope_cycle_7.wav,822,8.22,327222,437472,7.42,9.92,2.5,44100,25.0,10.0,212.63,1317.55
9194,186_2b3_Ar_mc_AKGC417L.wav,8,186_2b3_Ar_mc_AKGC417L_slope_cycle_8.wav,978,9.78,396018,506268,8.98,11.48,2.5,44100,25.0,10.0,212.63,1608.54
9195,186_2b3_Ar_mc_AKGC417L.wav,9,186_2b3_Ar_mc_AKGC417L_slope_cycle_9.wav,1091,10.91,445851,556101,10.11,12.61,2.5,44100,25.0,10.0,212.63,1583.6
9196,186_2b3_Ar_mc_AKGC417L.wav,10,186_2b3_Ar_mc_AKGC417L_slope_cycle_10.wav,1195,11.95,491715,601965,11.15,13.65,2.5,44100,25.0,10.0,212.63,770.95
9197,186_2b3_Ar_mc_AKGC417L.wav,11,186_2b3_Ar_mc_AKGC417L_slope_cycle_11.wav,1298,12.98,537138,647388,12.18,14.68,2.5,44100,25.0,10.0,212.63,765.65
9198,186_2b3_Ar_mc_AKGC417L.wav,12,186_2b3_Ar_mc_AKGC417L_slope_cycle_12.wav,1432,14.32,596232,706482,13.52,16.02,2.5,44100,25.0,10.0,212.63,1584.91
9199,186_2b3_Ar_mc_AKGC417L.wav,13,186_2b3_Ar_mc_AKGC417L_slope_cycle_13.wav,1544,15.44,645624,755874,14.64,17.14,2.5,44100,25.0,10.0,212.63,1365.11
9200,186_2b3_Ar_mc_AKGC417L.wav,14,186_2b3_Ar_mc_AKGC417L_slope_cycle_14.wav,1656,16.56,695016,805266,15.76,18.26,2.5,44100,25.0,10.0,212.63,1164.64
9201,186_2b3_Ar_mc_AKGC417L.wav,15,186_2b3_Ar_mc_AKGC417L_slope_cycle_15.wav,1795,17.95,756315,866565,17.15,19.65,2.5,44100,25.0,10.0,212.63,1601.6
9202,186_2b3_Lr_mc_AKGC417L.wav,1,186_2b3_Lr_mc_AKGC417L_slope_cycle_1.wav,113,1.13,14553,124803,0.33,2.83,2.5,44100,25.0,10.0,316.29,1305.95
9203,186_2b3_Lr_mc_AKGC417L.wav,2,186_2b3_Lr_mc_AKGC417L_slope_cycle_2.wav,223,2.23,63063,173313,1.43,3.93,2.5,44100,25.0,10.0,316.29,1919.43
9204,186_2b3_Lr_mc_AKGC417L.wav,3,186_2b3_Lr_mc_AKGC417L_slope_cycle_3.wav,340,3.4,114660,224910,2.6,5.1,2.5,44100,25.0,10.0,316.29,1379.43
9205,186_2b3_Lr_mc_AKGC417L.wav,4,186_2b3_Lr_mc_AKGC417L_slope_cycle_4.wav,442,4.42,159642,269892,3.62,6.12,2.5,44100,25.0,10.0,316.29,2525.29
9206,186_2b3_Lr_mc_AKGC417L.wav,5,186_2b3_Lr_mc_AKGC417L_slope_cycle_5.wav,576,5.76,218736,328986,4.96,7.46,2.5,44100,25.0,10.0,316.29,1641.51
9207,186_2b3_Lr_mc_AKGC417L.wav,6,186_2b3_Lr_mc_AKGC417L_slope_cycle_6.wav,677,6.77,263277,373527,5.97,8.47,2.5,44100,25.0,10.0,316.29,1499.77
9208,186_2b3_Lr_mc_AKGC417L.wav,7,186_2b3_Lr_mc_AKGC417L_slope_cycle_7.wav,782,7.82,309582,419832,7.02,9.52,2.5,44100,25.0,10.0,316.29,3039.36
9209,186_2b3_Lr_mc_AKGC417L.wav,8,186_2b3_Lr_mc_AKGC417L_slope_cycle_8.wav,953,9.53,384993,495243,8.73,11.23,2.5,44100,25.0,10.0,316.29,1698.04
9210,186_2b3_Lr_mc_AKGC417L.wav,9,186_2b3_Lr_mc_AKGC417L_slope_cycle_9.wav,1061,10.61,432621,542871,9.81,12.31,2.5,44100,25.0,10.0,316.29,1637.01
9211,186_2b3_Lr_mc_AKGC417L.wav,10,186_2b3_Lr_mc_AKGC417L_slope_cycle_10.wav,1231,12.31,507591,617841,11.51,14.01,2.5,44100,25.0,10.0,316.29,2102.14
9212,186_2b3_Lr_mc_AKGC417L.wav,11,186_2b3_Lr_mc_AKGC417L_slope_cycle_11.wav,1410,14.1,586530,696780,13.3,15.8,2.5,44100,25.0,10.0,316.29,1743.95
9213,186_2b3_Lr_mc_AKGC417L.wav,12,186_2b3_Lr_mc_AKGC417L_slope_cycle_12.wav,1528,15.28,638568,748818,14.48,16.98,2.5,44100,25.0,10.0,316.29,1117.01
9214,186_2b3_Lr_mc_AKGC417L.wav,13,186_2b3_Lr_mc_AKGC417L_slope_cycle_13.wav,1656,16.56,695016,805266,15.76,18.26,2.5,44100,25.0,10.0,316.29,2147.4
9215,186_2b3_Lr_mc_AKGC417L.wav,14,186_2b3_Lr_mc_AKGC417L_slope_cycle_14.wav,1807,18.07,761607,871857,17.27,19.77,2.5,44100,25.0,10.0,316.29,1871.22
9216,186_2b3_Pl_mc_AKGC417L.wav,1,186_2b3_Pl_mc_AKGC417L_slope_cycle_1.wav,119,1.19,17199,127449,0.39,2.89,2.5,44100,25.0,10.0,504.38,1353.64
9217,186_2b3_Pl_mc_AKGC417L.wav,2,186_2b3_Pl_mc_AKGC417L_slope_cycle_2.wav,233,2.33,67473,177723,1.53,4.03,2.5,44100,25.0,10.0,504.38,2151.09
9218,186_2b3_Pl_mc_AKGC417L.wav,3,186_2b3_Pl_mc_AKGC417L_slope_cycle_3.wav,428,4.28,153468,263718,3.48,5.98,2.5,44100,25.0,10.0,504.38,2390.25
9219,186_2b3_Pl_mc_AKGC417L.wav,4,186_2b3_Pl_mc_AKGC417L_slope_cycle_4.wav,529,5.29,198009,308259,4.49,6.99,2.5,44100,25.0,10.0,504.38,631.98
9220,186_2b3_Pl_mc_AKGC417L.wav,5,186_2b3_Pl_mc_AKGC417L_slope_cycle_5.wav,639,6.39,246519,356769,5.59,8.09,2.5,44100,25.0,10.0,504.38,2148.48
9221,186_2b3_Pl_mc_AKGC417L.wav,6,186_2b3_Pl_mc_AKGC417L_slope_cycle_6.wav,832,8.32,331632,441882,7.52,10.02,2.5,44100,25.0,10.0,504.38,2224.49
9222,186_2b3_Pl_mc_AKGC417L.wav,7,186_2b3_Pl_mc_AKGC417L_slope_cycle_7.wav,1002,10.02,406602,516852,9.22,11.72,2.5,44100,25.0,10.0,504.38,2518.71
9223,186_2b3_Pl_mc_AKGC417L.wav,8,186_2b3_Pl_mc_AKGC417L_slope_cycle_8.wav,1132,11.32,463932,574182,10.52,13.02,2.5,44100,25.0,10.0,504.38,1904.45
9224,186_2b3_Pl_mc_AKGC417L.wav,9,186_2b3_Pl_mc_AKGC417L_slope_cycle_9.wav,1249,12.49,515529,625779,11.69,14.19,2.5,44100,25.0,10.0,504.38,1388.87
9225,186_2b3_Pl_mc_AKGC417L.wav,10,186_2b3_Pl_mc_AKGC417L_slope_cycle_10.wav,1414,14.14,588294,698544,13.34,15.84,2.5,44100,25.0,10.0,504.38,1694.23
9226,186_2b3_Pl_mc_AKGC417L.wav,11,186_2b3_Pl_mc_AKGC417L_slope_cycle_11.wav,1573,15.73,658413,768663,14.93,17.43,2.5,44100,25.0,10.0,504.38,2793.4
9227,186_2b3_Pl_mc_AKGC417L.wav,12,186_2b3_Pl_mc_AKGC417L_slope_cycle_12.wav,1683,16.83,706923,817173,16.03,18.53,2.5,44100,25.0,10.0,504.38,1471.41
9228,186_2b3_Pl_mc_AKGC417L.wav,13,186_2b3_Pl_mc_AKGC417L_slope_cycle_13.wav,1793,17.93,755433,865683,17.13,19.63,2.5,44100,25.0,10.0,504.38,2335.54
9229,186_2b3_Pr_mc_AKGC417L.wav,1,186_2b3_Pr_mc_AKGC417L_slope_cycle_1.wav,211,2.11,57771,168021,1.31,3.81,2.5,44100,25.0,10.0,584.23,3305.53
9230,186_2b3_Pr_mc_AKGC417L.wav,2,186_2b3_Pr_mc_AKGC417L_slope_cycle_2.wav,333,3.33,111573,221823,2.53,5.03,2.5,44100,25.0,10.0,584.23,2329.76
9231,186_2b3_Pr_mc_AKGC417L.wav,3,186_2b3_Pr_mc_AKGC417L_slope_cycle_3.wav,471,4.71,172431,282681,3.91,6.41,2.5,44100,25.0,10.0,584.23,1916.62
9232,186_2b3_Pr_mc_AKGC417L.wav,4,186_2b3_Pr_mc_AKGC417L_slope_cycle_4.wav,587,5.87,223587,333837,5.07,7.57,2.5,44100,25.0,10.0,584.23,2575.81
9233,186_2b3_Pr_mc_AKGC417L.wav,5,186_2b3_Pr_mc_AKGC417L_slope_cycle_5.wav,759,7.59,299439,409689,6.79,9.29,2.5,44100,25.0,10.0,584.23,2852.27
9234,186_2b3_Pr_mc_AKGC417L.wav,6,186_2b3_Pr_mc_AKGC417L_slope_cycle_6.wav,951,9.51,384111,494361,8.71,11.21,2.5,44100,25.0,10.0,584.23,2452.81
9235,186_2b3_Pr_mc_AKGC417L.wav,7,186_2b3_Pr_mc_AKGC417L_slope_cycle_7.wav,1054,10.54,429534,539784,9.74,12.24,2.5,44100,25.0,10.0,584.23,1429.47
9236,186_2b3_Pr_mc_AKGC417L.wav,8,186_2b3_Pr_mc_AKGC417L_slope_cycle_8.wav,1186,11.86,487746,597996,11.06,13.56,2.5,44100,25.0,10.0,584.23,1890.25
9237,186_2b3_Pr_mc_AKGC417L.wav,9,186_2b3_Pr_mc_AKGC417L_slope_cycle_9.wav,1309,13.09,541989,652239,12.29,14.79,2.5,44100,25.0,10.0,584.23,2096.8
9238,186_2b3_Pr_mc_AKGC417L.wav,10,186_2b3_Pr_mc_AKGC417L_slope_cycle_10.wav,1421,14.21,591381,701631,13.41,15.91,2.5,44100,25.0,10.0,584.23,2641.62
9239,186_2b3_Pr_mc_AKGC417L.wav,11,186_2b3_Pr_mc_AKGC417L_slope_cycle_11.wav,1609,16.09,674289,784539,15.29,17.79,2.5,44100,25.0,10.0,584.23,2590.74
9240,186_2b3_Pr_mc_AKGC417L.wav,12,186_2b3_Pr_mc_AKGC417L_slope_cycle_12.wav,1722,17.22,724122,834372,16.42,18.92,2.5,44100,25.0,10.0,584.23,1707.8
9241,186_2b3_Pr_mc_AKGC417L.wav,13,186_2b3_Pr_mc_AKGC417L_slope_cycle_13.wav,1824,18.24,769104,879354,17.44,19.94,2.5,44100,25.0,10.0,584.23,2129.07
9242,186_2b3_Tc_mc_AKGC417L.wav,1,186_2b3_Tc_mc_AKGC417L_slope_cycle_1.wav,177,1.77,42777,153027,0.97,3.47,2.5,44100,25.0,10.0,243.68,930.9
9243,186_2b3_Tc_mc_AKGC417L.wav,2,186_2b3_Tc_mc_AKGC417L_slope_cycle_2.wav,284,2.84,89964,200214,2.04,4.54,2.5,44100,25.0,10.0,243.68,385.84
9244,186_2b3_Tc_mc_AKGC417L.wav,3,186_2b3_Tc_mc_AKGC417L_slope_cycle_3.wav,387,3.87,135387,245637,3.07,5.57,2.5,44100,25.0,10.0,243.68,1555.74
9245,186_2b3_Tc_mc_AKGC417L.wav,4,186_2b3_Tc_mc_AKGC417L_slope_cycle_4.wav,585,5.85,222705,332955,5.05,7.55,2.5,44100,25.0,10.0,243.68,870.95
9246,186_2b3_Tc_mc_AKGC417L.wav,5,186_2b3_Tc_mc_AKGC417L_slope_cycle_5.wav,781,7.81,309141,419391,7.01,9.51,2.5,44100,25.0,10.0,243.68,1619.08
9247,186_2b3_Tc_mc_AKGC417L.wav,6,186_2b3_Tc_mc_AKGC417L_slope_cycle_6.wav,883,8.83,354123,464373,8.03,10.53,2.5,44100,25.0,10.0,243.68,811.21
9248,186_2b3_Tc_mc_AKGC417L.wav,7,186_2b3_Tc_mc_AKGC417L_slope_cycle_7.wav,1008,10.08,409248,519498,9.28,11.78,2.5,44100,25.0,10.0,243.68,2274.45
9249,186_2b3_Tc_mc_AKGC417L.wav,8,186_2b3_Tc_mc_AKGC417L_slope_cycle_8.wav,1135,11.35,465255,575505,10.55,13.05,2.5,44100,25.0,10.0,243.68,898.86
9250,186_2b3_Tc_mc_AKGC417L.wav,9,186_2b3_Tc_mc_AKGC417L_slope_cycle_9.wav,1238,12.38,510678,620928,11.58,14.08,2.5,44100,25.0,10.0,243.68,1777.56
9251,186_2b3_Tc_mc_AKGC417L.wav,10,186_2b3_Tc_mc_AKGC417L_slope_cycle_10.wav,1345,13.45,557865,668115,12.65,15.15,2.5,44100,25.0,10.0,243.68,555.11
9252,186_2b3_Tc_mc_AKGC417L.wav,11,186_2b3_Tc_mc_AKGC417L_slope_cycle_11.wav,1480,14.8,617400,727650,14.0,16.5,2.5,44100,25.0,10.0,243.68,1322.3
9253,186_2b3_Tc_mc_AKGC417L.wav,12,186_2b3_Tc_mc_AKGC417L_slope_cycle_12.wav,1621,16.21,679581,789831,15.41,17.91,2.5,44100,25.0,10.0,243.68,2926.35
9254,186_2b3_Tc_mc_AKGC417L.wav,13,186_2b3_Tc_mc_AKGC417L_slope_cycle_13.wav,1792,17.92,754992,865242,17.12,19.62,2.5,44100,25.0,10.0,243.68,1477.84
9255,186_2b4_Al_mc_AKGC417L.wav,1,186_2b4_Al_mc_AKGC417L_slope_cycle_1.wav,113,1.13,14553,124803,0.33,2.83,2.5,44100,25.0,10.0,414.84,2249.13
9256,186_2b4_Al_mc_AKGC417L.wav,2,186_2b4_Al_mc_AKGC417L_slope_cycle_2.wav,291,2.91,93051,203301,2.11,4.61,2.5,44100,25.0,10.0,414.84,2980.97
9257,186_2b4_Al_mc_AKGC417L.wav,3,186_2b4_Al_mc_AKGC417L_slope_cycle_3.wav,396,3.96,139356,249606,3.16,5.66,2.5,44100,25.0,10.0,414.84,1280.27
9258,186_2b4_Al_mc_AKGC417L.wav,4,186_2b4_Al_mc_AKGC417L_slope_cycle_4.wav,496,4.96,183456,293706,4.16,6.66,2.5,44100,25.0,10.0,414.84,2274.68
9259,186_2b4_Al_mc_AKGC417L.wav,5,186_2b4_Al_mc_AKGC417L_slope_cycle_5.wav,618,6.18,237258,347508,5.38,7.88,2.5,44100,25.0,10.0,414.84,1019.71
9260,186_2b4_Al_mc_AKGC417L.wav,6,186_2b4_Al_mc_AKGC417L_slope_cycle_6.wav,734,7.34,288414,398664,6.54,9.04,2.5,44100,25.0,10.0,414.84,1951.16
9261,186_2b4_Al_mc_AKGC417L.wav,7,186_2b4_Al_mc_AKGC417L_slope_cycle_7.wav,891,8.91,357651,467901,8.11,10.61,2.5,44100,25.0,10.0,414.84,2187.21
9262,186_2b4_Al_mc_AKGC417L.wav,8,186_2b4_Al_mc_AKGC417L_slope_cycle_8.wav,1058,10.58,431298,541548,9.78,12.28,2.5,44100,25.0,10.0,414.84,2387.3
9263,186_2b4_Al_mc_AKGC417L.wav,9,186_2b4_Al_mc_AKGC417L_slope_cycle_9.wav,1213,12.13,499653,609903,11.33,13.83,2.5,44100,25.0,10.0,414.84,1569.73
9264,186_2b4_Al_mc_AKGC417L.wav,10,186_2b4_Al_mc_AKGC417L_slope_cycle_10.wav,1342,13.42,556542,666792,12.62,15.12,2.5,44100,25.0,10.0,414.84,1864.17
9265,186_2b4_Al_mc_AKGC417L.wav,11,186_2b4_Al_mc_AKGC417L_slope_cycle_11.wav,1527,15.27,638127,748377,14.47,16.97,2.5,44100,25.0,10.0,414.84,2565.34
9266,186_2b4_Al_mc_AKGC417L.wav,12,186_2b4_Al_mc_AKGC417L_slope_cycle_12.wav,1688,16.88,709128,819378,16.08,18.58,2.5,44100,25.0,10.0,414.84,2234.65
9267,186_2b4_Ar_mc_AKGC417L.wav,1,186_2b4_Ar_mc_AKGC417L_slope_cycle_1.wav,129,1.29,21609,131859,0.49,2.99,2.5,44100,25.0,10.0,187.35,646.85
9268,186_2b4_Ar_mc_AKGC417L.wav,2,186_2b4_Ar_mc_AKGC417L_slope_cycle_2.wav,257,2.57,78057,188307,1.77,4.27,2.5,44100,25.0,10.0,187.35,1235.71
9269,186_2b4_Ar_mc_AKGC417L.wav,3,186_2b4_Ar_mc_AKGC417L_slope_cycle_3.wav,364,3.64,125244,235494,2.84,5.34,2.5,44100,25.0,10.0,187.35,416.63
9270,186_2b4_Ar_mc_AKGC417L.wav,4,186_2b4_Ar_mc_AKGC417L_slope_cycle_4.wav,467,4.67,170667,280917,3.87,6.37,2.5,44100,25.0,10.0,187.35,1860.1
9271,186_2b4_Ar_mc_AKGC417L.wav,5,186_2b4_Ar_mc_AKGC417L_slope_cycle_5.wav,584,5.84,222264,332514,5.04,7.54,2.5,44100,25.0,10.0,187.35,677.78
9272,186_2b4_Ar_mc_AKGC417L.wav,6,186_2b4_Ar_mc_AKGC417L_slope_cycle_6.wav,691,6.91,269451,379701,6.11,8.61,2.5,44100,25.0,10.0,187.35,931.08
9273,186_2b4_Ar_mc_AKGC417L.wav,7,186_2b4_Ar_mc_AKGC417L_slope_cycle_7.wav,796,7.96,315756,426006,7.16,9.66,2.5,44100,25.0,10.0,187.35,607.98
9274,186_2b4_Ar_mc_AKGC417L.wav,8,186_2b4_Ar_mc_AKGC417L_slope_cycle_8.wav,897,8.97,360297,470547,8.17,10.67,2.5,44100,25.0,10.0,187.35,1858.32
9275,186_2b4_Ar_mc_AKGC417L.wav,9,186_2b4_Ar_mc_AKGC417L_slope_cycle_9.wav,1009,10.09,409689,519939,9.29,11.79,2.5,44100,25.0,10.0,187.35,764.06
9276,186_2b4_Ar_mc_AKGC417L.wav,10,186_2b4_Ar_mc_AKGC417L_slope_cycle_10.wav,1136,11.36,465696,575946,10.56,13.06,2.5,44100,25.0,10.0,187.35,1822.79
9277,186_2b4_Ar_mc_AKGC417L.wav,11,186_2b4_Ar_mc_AKGC417L_slope_cycle_11.wav,1264,12.64,522144,632394,11.84,14.34,2.5,44100,25.0,10.0,187.35,1356.65
9278,186_2b4_Ar_mc_AKGC417L.wav,12,186_2b4_Ar_mc_AKGC417L_slope_cycle_12.wav,1454,14.54,605934,716184,13.74,16.24,2.5,44100,25.0,10.0,187.35,1162.46
9279,186_2b4_Ar_mc_AKGC417L.wav,13,186_2b4_Ar_mc_AKGC417L_slope_cycle_13.wav,1563,15.63,654003,764253,14.83,17.33,2.5,44100,25.0,10.0,187.35,816.14
9280,186_2b4_Ar_mc_AKGC417L.wav,14,186_2b4_Ar_mc_AKGC417L_slope_cycle_14.wav,1673,16.73,702513,812763,15.93,18.43,2.5,44100,25.0,10.0,187.35,1834.88
9281,186_2b4_Lr_mc_AKGC417L.wav,1,186_2b4_Lr_mc_AKGC417L_slope_cycle_1.wav,114,1.14,14994,125244,0.34,2.84,2.5,44100,25.0,10.0,293.97,826.09
9282,186_2b4_Lr_mc_AKGC417L.wav,2,186_2b4_Lr_mc_AKGC417L_slope_cycle_2.wav,222,2.22,62622,172872,1.42,3.92,2.5,44100,25.0,10.0,293.97,2023.97
